world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
museum	(0,4)	N3010488	N764813	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2.0	8	26	FALSE	33.5	3	2	2,1
museum	(4,0)	N7632678	N9326406	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	7	2.0	8	32	FALSE	36.5	3	2	1,2
museum	(6,4)	N8286986	N9326406	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2.0	12	36	FALSE	40.5	3	2	2,1
museum	(4,4)	N420351	N4983659	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);	7	4.0	4	30	FALSE	32.5	8	2	1,2,2,3
museum	(6,4)	N5183656	N1955112	p(4,4);p(5,4);p(6,4);	7	2.0	2	30	FALSE	34.5	3	2	2,1
museum	(4,0)	N9495114	N1955112	p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	7	2.0	4	32	FALSE	36.5	3	2	1,2
museum	(0,4)	N5029680	N1057139	p(2,4);p(1,4);p(0,4);	8	2.0	2	24	TRUE	25.5	3	0	2,1
museum	(6,4)	N2296128	N3955746	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2.0	12	32	TRUE	33.5	3	0	2,1
museum	(0,4)	N9703286	N6003897	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2.0	12	40	TRUE	41.5	3	0	2,1
museum	(6,4)	N7547354	N1202590	p(4,4);p(5,4);p(6,4);	8	2.0	2	26	TRUE	27.5	3	0	2,1
museum	(0,4)	N4887996	N2466476	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2.0	12	34	TRUE	35.5	3	0	2,1
museum	(6,4)	N4852939	N4404078	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2.0	12	42	TRUE	43.5	3	0	2,1
museum	(0,4)	N1792095	N750232	p(2,4);p(1,4);p(0,4);	8	2.0	2	24	TRUE	25.5	3	0	2,1
