bonus	subject	world	squarepath	step	squaretype	rt	numopen	numexits	Nr	Sr	Nl	Sl	Nu	Su	Nd	Sd	actioncode	existsL	existsR	existsU	existsD	blackremains
2	S989739	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,2);	14	N	264	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	2
2	S989739	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,2);p(6,3);	15	N	280	0	1	0	0	0	0	0	0	0	0	D	TRUE	FALSE	TRUE	TRUE	2
2	S989739	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,2);p(6,3);p(6,4);	16	G	494	2	1	1	1	0	0	0	0	1	0	R	FALSE	TRUE	TRUE	TRUE	0
2	S990120	library	p(0,0);	0	X	1437	0	2	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	TRUE	0
2	S990120	library	p(0,0);p(1,0);	1	O	297	4	1	0	0	5	4	0	0	5	2	D	TRUE	FALSE	FALSE	TRUE	20
2	S990120	library	p(0,0);p(1,0);p(1,1);	2	N	1012	0	1	0	0	0	0	0	0	0	0	D	TRUE	FALSE	TRUE	TRUE	20
2	S990120	library	p(0,0);p(1,0);p(1,1);p(1,2);	3	N	368	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	20
2	S990120	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	4	D	718	5	1	4	1	0	0	0	0	2	0	R	FALSE	TRUE	TRUE	TRUE	15
2	S990120	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);	5	N	530	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	15
2	S990120	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);	6	D	406	4	1	5	2	2	2	5	4	5	4	R	TRUE	TRUE	TRUE	TRUE	11
2	S990120	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);	7	N	404	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	11
2	S990120	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);	8	N	623	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
2	S990120	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	9	D	743	5	1	0	0	2	5	2	1	2	0	U	TRUE	FALSE	TRUE	TRUE	6
2	S990120	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);	10	N	382	0	1	0	0	0	0	0	0	0	0	U	FALSE	FALSE	TRUE	TRUE	6
2	S990120	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);	11	O	748	2	1	0	0	0	0	0	0	0	0	D	FALSE	TRUE	TRUE	TRUE	4
2	S990120	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,2);	12	N	328	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	4
2	S990120	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,2);p(6,3);	13	N	734	0	1	0	0	0	0	0	0	0	0	D	TRUE	FALSE	TRUE	TRUE	4
2	S990120	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,2);p(6,3);p(6,4);	14	G	686	2	1	1	1	0	0	0	0	1	0	R	FALSE	TRUE	TRUE	TRUE	0
2	S994778	library	p(0,0);	0	X	7604	0	2	0	0	0	0	0	0	0	0	D	FALSE	TRUE	FALSE	TRUE	0
2	S994778	library	p(0,0);p(1,0);	1	O	480	0	1	0	0	0	0	0	0	0	0	R	FALSE	TRUE	TRUE	FALSE	24
2	S994778	library	p(0,0);p(1,0);p(1,1);	2	N	1720	4	1	0	0	0	0	0	0	0	0	D	TRUE	FALSE	TRUE	TRUE	20
2	S994778	library	p(0,0);p(1,0);p(1,1);p(1,2);	3	N	464	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	20
2	S994778	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	4	D	2040	5	1	4	1	0	0	0	0	2	0	D	FALSE	TRUE	TRUE	TRUE	15
2	S994778	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);	5	O	1104	2	1	0	0	0	0	0	0	0	0	U	TRUE	FALSE	TRUE	TRUE	13
2	S994778	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);	6	N	424	0	1	0	0	0	0	0	0	0	0	R	FALSE	TRUE	TRUE	TRUE	13
2	S994778	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);	7	N	440	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	13
2	S994778	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	8	D	2048	4	1	5	2	0	0	5	4	5	4	R	TRUE	TRUE	TRUE	TRUE	9
2	S994778	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);	9	N	400	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	9
2	S994778	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);	10	N	512	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	9
2	S994778	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	11	D	1352	5	1	0	0	0	0	2	1	2	0	D	TRUE	FALSE	TRUE	TRUE	4
2	S994778	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,4);	12	G	1184	2	1	1	1	0	0	0	0	1	0	R	FALSE	TRUE	TRUE	TRUE	0
2	S11135	cathedral	p(0,0);	0	X	9387	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	FALSE	TRUE	0
2	S11135	cathedral	p(0,0);p(0,1);	1	N	712	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	24
2	S11135	cathedral	p(0,0);p(0,1);p(0,2);	2	D	1377	10	1	4	2	0	0	0	0	4	3	R	FALSE	TRUE	TRUE	TRUE	14
2	S11135	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);	3	N	766	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	TRUE	14
2	S11135	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	4	N	576	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	TRUE	14
2	S11135	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);	5	D	2432	4	1	4	4	4	4	4	1	4	2	U	TRUE	TRUE	TRUE	TRUE	10
2	S11135	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);	6	N	688	0	1	0	0	0	0	0	0	0	0	U	FALSE	FALSE	TRUE	TRUE	10
2	S11135	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);	7	D	1384	4	1	1	2	0	0	0	0	4	4	R	TRUE	TRUE	FALSE	TRUE	6
2	S11135	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);	8	N	568	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	6
2	S11135	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);	9	N	520	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	6
2	S11135	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);	10	O	1312	1	1	0	0	0	0	0	0	0	0	L	TRUE	FALSE	FALSE	TRUE	5
2	S11135	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);	11	N	456	0	1	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	5
2	S11135	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);	12	N	528	0	1	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	5
2	S11135	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);	13	N	488	0	1	0	0	0	0	0	0	0	0	D	TRUE	TRUE	FALSE	TRUE	5
2	S11135	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);	14	N	504	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	5
2	S11135	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);	15	N	1080	0	1	0	0	0	0	0	0	0	0	D	TRUE	TRUE	TRUE	TRUE	5
2	S11135	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);	16	N	584	0	1	0	0	0	0	0	0	0	0	D	TRUE	TRUE	TRUE	TRUE	5
2	S11135	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);	17	N	544	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	5
2	S11135	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	18	G	736	4	1	0	0	0	0	0	0	0	0	L	TRUE	TRUE	TRUE	FALSE	0
2	S123177	cathedral	p(0,0);	0	X	2228	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	FALSE	TRUE	0
2	S123177	cathedral	p(0,0);p(0,1);	1	N	385	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	24
2	S123177	cathedral	p(0,0);p(0,1);p(0,2);	2	D	8064	10	1	4	2	0	0	0	0	4	3	R	FALSE	TRUE	TRUE	TRUE	14
2	S123177	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);	3	N	1055	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	TRUE	14
2	S123177	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	4	N	9813	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	TRUE	14
2	S123177	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);	5	D	7006	4	1	4	4	4	4	4	1	4	2	U	TRUE	TRUE	TRUE	TRUE	10
2	S123177	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);	6	N	435	0	1	0	0	0	0	0	0	0	0	U	FALSE	FALSE	TRUE	TRUE	10
2	S123177	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);	7	D	5976	4	1	1	2	0	0	0	0	4	4	R	TRUE	TRUE	FALSE	TRUE	6
2	S123177	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);	8	N	410	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	6
2	S123177	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);	9	N	370	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	6
2	S123177	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);	10	O	1480	1	1	0	0	0	0	0	0	0	0	L	TRUE	FALSE	FALSE	TRUE	5
2	S123177	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);	11	N	530	0	1	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	5
2	S123177	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);	12	N	328	0	1	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	5
2	S123177	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);	13	N	410	0	1	0	0	0	0	0	0	0	0	D	TRUE	TRUE	FALSE	TRUE	5
2	S123177	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);	14	N	442	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	5
2	S123177	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);	15	N	424	0	1	0	0	0	0	0	0	0	0	D	TRUE	TRUE	TRUE	TRUE	5
2	S123177	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);	16	N	427	0	1	0	0	0	0	0	0	0	0	D	TRUE	TRUE	TRUE	TRUE	5
2	S123177	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);	17	N	541	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	5
2	S123177	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	18	G	1182	4	1	0	0	0	0	0	0	0	0	L	TRUE	TRUE	TRUE	FALSE	0
2	S126242	cathedral	p(0,0);	0	X	1558	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	FALSE	TRUE	0
2	S126242	cathedral	p(0,0);p(0,1);	1	N	440	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	24
2	S126242	cathedral	p(0,0);p(0,1);p(0,2);	2	D	512	10	1	4	2	0	0	0	0	4	3	R	FALSE	TRUE	TRUE	TRUE	14
2	S126242	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);	3	N	528	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	TRUE	14
2	S126242	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	4	N	520	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	TRUE	14
2	S126242	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);	5	D	1968	4	1	4	4	4	4	4	1	4	2	U	TRUE	TRUE	TRUE	TRUE	10
2	S126242	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);	6	N	488	0	1	0	0	0	0	0	0	0	0	U	FALSE	FALSE	TRUE	TRUE	10
2	S126242	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);	7	D	2568	4	1	1	2	0	0	0	0	4	4	R	TRUE	TRUE	FALSE	TRUE	6
2	S126242	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);	8	N	384	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	6
2	S126242	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);	9	N	416	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	6
2	S126242	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);	10	O	1056	1	1	0	0	0	0	0	0	0	0	L	TRUE	FALSE	FALSE	TRUE	5
2	S126242	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);	11	N	336	0	1	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	5
2	S126242	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);	12	N	408	0	1	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	5
2	S126242	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);	13	N	424	0	1	0	0	0	0	0	0	0	0	D	TRUE	TRUE	FALSE	TRUE	5
2	S126242	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);	14	N	608	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	5
2	S126242	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);	15	N	688	0	1	0	0	0	0	0	0	0	0	D	TRUE	TRUE	TRUE	TRUE	5
2	S126242	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);	16	N	464	0	1	0	0	0	0	0	0	0	0	D	TRUE	TRUE	TRUE	TRUE	5
2	S126242	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);	17	N	527	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	5
2	S126242	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	18	G	753	4	1	0	0	0	0	0	0	0	0	L	TRUE	TRUE	TRUE	FALSE	0
2	S14208	cathedral	p(0,0);	0	X	1578	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	FALSE	TRUE	0
2	S14208	cathedral	p(0,0);p(0,1);	1	N	554	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	24
2	S14208	cathedral	p(0,0);p(0,1);p(0,2);	2	D	860	10	1	4	2	0	0	0	0	4	3	R	FALSE	TRUE	TRUE	TRUE	14
2	S14208	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);	3	N	716	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	TRUE	14
2	S14208	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	4	N	802	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	TRUE	14
2	S14208	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);	5	D	2257	4	1	4	4	4	4	4	1	4	2	R	TRUE	TRUE	TRUE	TRUE	10
2	S14208	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);	6	N	628	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	TRUE	10
2	S14208	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);	7	N	1019	0	1	0	0	0	0	0	0	0	0	L	TRUE	FALSE	FALSE	TRUE	10
2	S14208	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);	8	N	627	0	1	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	TRUE	10
2	S14208	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);	9	N	589	0	1	0	0	0	0	0	0	0	0	U	TRUE	TRUE	TRUE	TRUE	10
2	S14208	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(3,1);	10	N	557	0	1	0	0	0	0	0	0	0	0	U	FALSE	FALSE	TRUE	TRUE	10
2	S14208	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(3,1);p(3,0);	11	D	1830	4	1	1	2	0	0	0	0	4	4	R	TRUE	TRUE	FALSE	TRUE	6
2	S14208	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(3,1);p(3,0);p(4,0);	12	N	621	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	6
2	S14208	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);	13	N	528	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	6
2	S14208	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);	14	O	949	1	1	0	0	0	0	0	0	0	0	L	TRUE	FALSE	FALSE	TRUE	5
2	S14208	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);	15	N	479	0	1	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	5
2	S14208	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);	16	N	574	0	1	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	5
2	S14208	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);	17	N	573	0	1	0	0	0	0	0	0	0	0	D	TRUE	TRUE	FALSE	TRUE	5
2	S14208	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);	18	N	615	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	5
2	S14208	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);	19	N	623	0	1	0	0	0	0	0	0	0	0	D	TRUE	TRUE	TRUE	TRUE	5
2	S14208	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);	20	N	594	0	1	0	0	0	0	0	0	0	0	D	TRUE	TRUE	TRUE	TRUE	5
2	S14208	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);	21	N	557	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	5
2	S14208	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	22	G	860	4	1	0	0	0	0	0	0	0	0	L	TRUE	TRUE	TRUE	FALSE	0
2	S156147	cathedral	p(0,0);	0	X	3063	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	FALSE	TRUE	0
2	S156147	cathedral	p(0,0);p(0,1);	1	N	532	0	1	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	24
2	S156147	cathedral	p(0,0);p(0,1);p(0,2);	2	D	2341	10	1	4	2	0	0	0	0	4	3	R	FALSE	TRUE	TRUE	TRUE	14
2	S156147	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);	3	N	1590	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	TRUE	14
2	S156147	cathedral	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);	4	N	424	0	1	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	TRUE	14
